Barrido en frecuencia desde 10000 hasta 2000000 con incrementos 10000
N: 1 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
1360000,118521601.34375,-21168117.40625,7348.67943852965,-10.1263327601559 
1370000,118505161.1875,-21170588.875,7347.7181414898,-10.1288664753359 
1380000,118516649.46875,-21182285.03125,7348.53399433061,-10.1333844309025 
1390000,118492852.375,-21185769.0625,7347.14157779582,-10.1370098310227 
1400000,118254305.75,-21481746.6875,7336.0164980591,-10.2959180810241 
1410000,118254104.5625,-21492967.8125,7336.12686140664,-10.3011982484044 
1420000,118255990.3125,-21469479.03125,7335.98387070708,-10.2900205587886 
1430000,118082006.125,-21907934.71875,7330.37007309733,-10.5106617025784 
1440000,118088111.4375,-21908352.25,7330.74111950478,-10.5103262395237 
1450000,118067389.28125,-21900998.375,7329.41564742889,-10.508679861737 
1460000,117859904.875,-22429049.0625,7322.92112946516,-10.7747010589425 
1470000,117865983.40625,-22413271.125,7323.10563658752,-10.7667564385959 
1480000,117890826.53125,-22418617.21875,7324.65625119079,-10.7670481622031 
1490000,117673971.90625,-23035663.96875,7318.79556669052,-11.0760622672743 
1500000,117674265.3125,-23023651.96875,7318.67232544024,-11.0704024194098 
1510000,117662230.09375,-23034808.1875,7318.08219681413,-11.0767388982937 
1520000,117416318.65625,-23655515.46875,7310.74071164322,-11.3907306676207 
1530000,117447488.53125,-23675069.875,7312.84152061542,-11.3969538860124 
1540000,117436855.65625,-23690136.3125,7312.38711111905,-11.4050222189327 
1550000,117196301,-24370843.125,7306.34047681806,-11.7471777297029 
1560000,117175149.125,-24304386.375,7304.25157032936,-11.7180875091088 
1570000,117121467.375,-24391173.53125,7302.12147768141,-11.7640072444307 
1580000,116970865.28125,-24985885.90625,7300.6188840571,-12.0576139968871 
1590000,116970682.28125,-24999675.59375,7300.7838305524,-12.0640920065866 
1600000,116966105.5,-25003663.78125,7300.56153081742,-12.0664184855607 
1610000,116695529.84375,-25811859.84375,7294.90662288978,-12.4724251578968 
1620000,116728756.25,-25803674.28125,7296.77895747464,-12.4651553800617 
1630000,116702992.375,-25834529.1875,7295.65030218566,-12.4822626807647 
1640000,116724573.71875,-25828723.53125,7296.85986376063,-12.4773104052555 
1650000,116461558.78125,-26650871.03125,7292.21595857841,-12.8895348914805 
1660000,116457094.25,-26683229.96875,7292.39118197758,-12.9051396279977 
1670000,116453865.34375,-26646159.09375,7291.69405270181,-12.8881550486809 
1680000,116234322.96875,-27486425.40625,7290.26354113112,-13.3045730320012 
1690000,116232470.78125,-27507207,7290.44553665574,-13.3144786895934 
1700000,116245219.15625,-27507152.78125,7291.20198422491,-13.3130452055804 
1710000,115999152.71875,-28353856.4375,7288.68511321038,-13.7355729056778 
1720000,115992885.96875,-28327391.125,7287.93014421951,-13.7239505462529 
1730000,115987999.53125,-28324016.625,7287.59154185828,-13.7229337403255 
1740000,115638671.625,-29389769.40625,7282.62979223799,-14.2599081490044 
1750000,115606765.96875,-29448864.09375,7281.63192530067,-14.2911896610106 
1760000,115595679.78125,-29432573.375,7280.73078932986,-14.2849213574909 
1770000,115509504.125,-30028303.5625,7284.69714015208,-14.572279879452 
1780000,115436562.09375,-30059767.40625,7280.8719967433,-14.5957215103303 
1790000,115421105.46875,-30058740.34375,7279.94322144262,-14.5971151540826 
1800000,115183868.03125,-30901315.6875,7279.08734630765,-15.0175841724146 
1810000,115180391.78125,-30900867.46875,7278.87532428136,-15.0178089478102 
1820000,115184003.53125,-30901727.875,7279.1018533967,-15.0177585715593 
1830000,114841185.21875,-31754148.15625,7272.58674115244,-15.4563814655162 
1840000,114840949.625,-31724404.8125,7272.08926624211,-15.4426253317196 
1850000,114855968.8125,-31774271.78125,7273.78385822671,-15.4638125238988 
1860000,114655464.84375,-32557124.5625,7274.89625257067,-15.8522215904028 
1870000,114649322.28125,-32617420.625,7275.54179735952,-15.8809086245465 
1880000,114572810.1875,-32708960.5,7272.58192164484,-15.9333151013712 
1890000,114635821.21875,-32585910.5,7274.22308152608,-15.8681141050061 
1900000,114359448.0625,-33478257.21875,7273.11264779461,-16.3171746988611 
1910000,114345661.875,-33486401,7272.44476298983,-16.3227957131913 
1920000,114359210.96875,-33485464.65625,7273.22236928698,-16.3205326726334 
1930000,113610271.125,-34521591.25,7247.49614369296,-16.9019168278419 
1940000,113614057.90625,-34548564.625,7248.19610767537,-16.9138377813636 
1950000,113615096.5,-34507529.875,7247.52847770035,-16.8947479097931 
1960000,113428830.375,-34975983.75,7245.02447335521,-17.137240580367 
1970000,113435604.875,-34979034.09375,7245.47447159166,-17.1376840222343 
1980000,113440640.875,-34973241.5,7245.66403480915,-17.1342960896409 
1990000,113254080.3125,-35757120.96875,7249.04438599527,-17.5221983916492 
---------------------------------------------------------- 

