Barrido en frecuencia desde 10000 hasta 2000001 con incrementos 10000
N: 64 | Fuente: Highspeed_ADC 
 
Formato: frecuencia,X,Y,R,phi 
1130000,41598671.6738281,-70107755.8823242,4975.75145683667,-59.3170832060328 
1140000,41561231.128418,-70037587.2041016,4970.90202284503,-59.3145455174835 
1150000,39344699.3330078,-69959048.3647461,4899.06164574037,-60.6467667434919 
1160000,39401355.2446289,-69949847.0273438,4900.26837040622,-60.6083053832713 
1170000,39379354.0727539,-69927866.7148438,4898.44041195506,-60.6142894704476 
1180000,37259547.6474609,-69702757.1162109,4824.14459032662,-61.873307204674 
1190000,37258043.8134766,-69706638.8818359,4824.31027403179,-61.8755951442213 
1200000,37266643.7314453,-69712228.6674805,4824.8586200894,-61.8720076109133 
1210000,35231901.1455078,-69440646.7661133,4752.77762562024,-63.0982608498842 
1220000,35221931.0341797,-69452293.0556641,4753.13628924605,-63.1086797034056 
1230000,35234600.2416992,-69446282.1103516,4753.15890841519,-63.0983658919762 
1240000,33300212.1928711,-69154084.7548828,4684.84133847685,-64.2874897168593 
1250000,33305618.8774414,-69164634.7958984,4685.56469566443,-64.2872701867884 
1260000,33308555.4443359,-69147897.3964844,4684.72205662036,-64.2798742242236 
1270000,31365861.2387695,-68823808.9521484,4616.48679295903,-65.4992799991539 
1280000,31372077.0893555,-68832609.1948242,4617.13290661467,-65.4977600991833 
1290000,31371878.5,-68832204.8139648,4617.10542011351,-65.4977699435896 
1300000,29518168.8847656,-68453447.152832,4550.10270774401,-66.6735587804755 
1310000,29521362.2207031,-68454518.4794922,4550.23993517726,-66.6716311286274 
1320000,29519517.4658203,-68458037.9169922,4550.39260497302,-66.6740041105442 
1330000,27726243.359375,-68018469.1572266,4483.31621706924,-67.8228073801314 
1340000,27729543.5561523,-68023347.9204102,4483.66800877031,-67.8218601325945 
1350000,27724720.2636719,-68019290.1337891,4483.32752938506,-67.8241492897973 
1360000,25984382.8037109,-67534242.003418,4416.67765866889,-68.9553393355458 
1370000,25984035.8188477,-67536660.6445313,4416.80783407712,-68.9562834322447 
1380000,25988515.4570313,-67537415.2485352,4416.94900854133,-68.9531877194236 
1390000,25988210.0336914,-67537244.5019531,4416.93258701122,-68.953364858497 
1400000,24346007.3383789,-67022252.4477539,4352.37618925028,-70.0363160535056 
1410000,24271675.1875,-67030466.2290039,4351.30062129021,-70.0947212183718 
1420000,24273276.1079102,-67065792.7006836,4353.36134026539,-70.1031739577653 
1430000,22653130.0991211,-66515297.5112305,4288.8872627028,-71.1926856464694 
1440000,22647428.5834961,-66518610.8764648,4288.96652927813,-71.1979573500755 
1450000,22629335.2631836,-66547398.8701172,4290.27426542342,-71.2194820147181 
1460000,21074746.7558594,-66003859.4248047,4229.05697425286,-72.2919422866787 
1470000,21023401.1381836,-66003531.6201172,4228.08570934841,-72.3323169107268 
1480000,21096773.6030273,-65993158.2807617,4228.84395325223,-72.2718978772717 
1490000,19600215.6577148,-65449596.5576172,4170.13657235418,-73.3285991785651 
1500000,19605150.371582,-65451118.3291016,4170.3119696915,-73.3250010444388 
1510000,19603734.2578125,-65455005.5551758,4170.51445762547,-73.3270739052723 
1520000,18169447.7856445,-64890050.2509766,4113.02899152768,-74.3575621826368 
1530000,18168936.9887695,-64889697.7626953,4112.99986711517,-74.3578996007146 
1540000,18166056.8374023,-64896295.9887695,4113.34029771194,-74.3617701781195 
1550000,16861796.1689453,-64280499.7094727,4056.23152952291,-75.3015655251198 
1560000,16801555.5771484,-64318266.7646484,4057.53044658279,-75.3600467142678 
1570000,16841994.1289063,-64235363.1342773,4053.26003859363,-75.3082103485039 
1580000,15432437.1245117,-63670726.3579102,3998.79664188806,-76.3754618591588 
1590000,15414710.0410156,-63703795.8735352,4000.50372269974,-76.3973321568809 
1600000,15450234.9570313,-63696135.0957031,4000.55982713113,-76.3655734701496 
1610000,14151725.7856445,-63057595.0478516,3944.58394021142,-77.3509563207674 
1620000,14144803.0185547,-63089265.0161133,3946.3776253208,-77.3630878112826 
1630000,14150908.0927734,-63091332.762207,3946.58231358634,-77.3582098547583 
1640000,14153928.0668945,-63087522.7114258,3946.39574549809,-77.3548596043103 
1650000,12888650.2553711,-62463530.3496094,3892.90352054281,-78.3412789204313 
1660000,12885522.6704102,-62463092.9467773,3892.83880072578,-78.3439512373529 
1670000,12886091.6625977,-62472132.324707,3893.38617693782,-78.3450911133743 
1680000,11664362.0327148,-61841443.9418945,3841.17435714953,-79.3185185486653 
1690000,11661662.2094727,-61840200.6650391,3841.06924546755,-79.3207242463614 
1700000,11665546.9580078,-61842266.3222656,3841.23708877937,-79.31759722775 
1710000,10447913.730957,-61159544.8618164,3787.07470010288,-80.3057151768616 
1720000,10444303.9438477,-61159437.0439453,3787.03111764909,-80.3089842958946 
1730000,10446878.1289063,-61161581.0527344,3787.18656530419,-80.3069744356479 
