----- Barrido de N desde 1 a 2048-----
frecuencia: 2000 | Fuente: Highspeed_ADC 
 
Formato: N,X,Y,R,phi 
284,-2458.23443001761,-2926.24777178697,0.233268781948908,-130.032397911411 
285,-2499.21030701754,-2416.37508223684,0.212185262796309,-135.965431218755 
286,-2541.61765187937,-2472.88152862762,0.21644456170487,-135.785331293709 
287,-3191.18679224739,-2963.3040886324,0.265807943175042,-137.120525542049 
288,-2658.44810655382,-2914.58460828993,0.240784268925351,-132.368538602162 
289,-2526.69187932526,-2870.30228157439,0.233404212040907,-131.357066755126 
290,-2380.69210668103,-2936.06417025862,0.230718056266005,-129.036684823966 
291,-2468.38316151203,-2524.10926761168,0.21548784813222,-134.36049215022 
292,-2571.71160637842,-3014.10811750856,0.241837175378924,-130.471630951303 
293,-1999.96912329352,-2888.15417022184,0.214424281216682,-124.701560291326 
294,-2435.51527954932,-3120.82868303571,0.24162725198079,-127.96871201416 
295,-2948.89668961864,-2795.08893008475,0.247997500236107,-136.533853097661 
296,-2704.42403927365,-2990.05410684122,0.24608089078281,-132.128500126133 
297,-2786.59022516835,-2527.69262941919,0.229634821474074,-137.789091454082 
298,-2429.09097105705,-2830.84099727349,0.227678256279735,-130.632267650441 
299,-2291.95411789298,-2418.50958925585,0.203375514870167,-133.461011292073 
300,-2616.22729166667,-2968.384296875,0.241508841880478,-131.391793851795 
301,-2362.6356416113,-2612.76860984219,0.215008103877796,-132.121940896474 
302,-2297.0219629553,-2639.03836403146,0.213549622395823,-131.036347884267 
303,-2391.2421875,-2822.09088799505,0.225772923139754,-130.275605857812 
304,-2499.44780530428,-2820.14907997533,0.230008999724646,-131.549998567525 
305,-2663.08586065574,-2874.00701844262,0.239152532453622,-132.818520961375 
306,-2327.62709354575,-2481.90339052288,0.207684610612929,-133.162741489304 
307,-2711.86400651466,-2621.62583978013,0.230224713163798,-135.969303963315 
308,-2505.51988636364,-3080.96187601461,0.242386571132719,-129.11892362989 
309,-2572.905365089,-2745.5143861246,0.229662206601478,-133.141121105229 
310,-2399.34609375,-2862.43004032258,0.227974429435393,-129.970411577121 
311,-2523.52532154341,-2839.8219704582,0.231882590209157,-131.62496265478 
312,-2029.25468249199,-2905.65805288462,0.216321974635502,-124.929694093685 
313,-2376.08161940895,-2511.16937899361,0.211012800529729,-133.416699236066 
314,-2363.74883061306,-2994.42508459395,0.232853548389047,-128.286968978887 
315,-2660.64600694444,-2452.60419146825,0.220868881769416,-137.329897145118 
316,-1982.72799643987,-2542.40459355222,0.196791446422698,-127.949360351708 
317,-2595.33103312303,-2775.76328371451,0.231945530663654,-133.075974904913 
318,-2299.06952633648,-2671.25402908805,0.215118206426697,-130.717607250935 
319,-2250.99586108934,-2685.61265673981,0.213886619138461,-129.968677754306 
320,-2455.776171875,-2901.60229492188,0.232022033620061,-130.242965501831 
321,-2549.77940031153,-3083.11628699377,0.244201332652246,-129.591214313489 
322,-2305.11692061335,-2762.49488062888,0.219605578840659,-129.842735375116 
323,-2299.70820433437,-2343.41486068111,0.200404630312611,-134.46067917012 
324,-2016.29318576389,-3001.64998070988,0.220708888406165,-123.890374376378 
325,-2411.4584375,-2944.320625,0.23229502431363,-129.318173239232 
326,-2410.31350651841,-2978.79232170245,0.233882634077181,-128.978328515927 
327,-2608.98771980122,-2730.92744170489,0.230529165487486,-133.691848621104 
328,-2594.86016101372,-2997.38559927591,0.241984028538227,-130.882995269482 
329,-2404.43954217325,-2898.38644566869,0.229859072148892,-129.678376250667 
330,-2597.5173532197,-3014.95539772727,0.242901665173337,-130.746352464997 
331,-2546.64296166918,-2591.44042673716,0.221766514673017,-134.500467303975 
332,-2347.78715643825,-3008.17578125,0.232912226335684,-127.970924868728 
333,-2568.23604072823,-2936.29701576577,0.238104437135738,-131.174608076458 
334,-2918.9140625,-2997.0316242515,0.255352640765131,-134.243477421322 
335,-2390.32789179104,-2426.05690298507,0.207879394251447,-134.574974989538 
336,-2495.03880673363,-2616.7625093006,0.220686300917977,-133.635913986428 
337,-2408.25551743323,-2484.97146235163,0.211216113165227,-134.101791149361 
338,-2283.86203309911,-2916.57634522929,0.226104412605128,-128.063169622337 
339,-2119.34568584071,-2937.20552175516,0.221075395202428,-125.812397136125 
340,-2388.62403492647,-2872.91665900735,0.228046383352877,-129.74109198941 
341,-2623.07601722874,-2531.54440065982,0.222506891256233,-136.017305598683 
342,-2353.94981268275,-2606.06576663012,0.214349101507102,-132.090178715695 
343,-2334.40486060496,-2705.95829537172,0.218130767122593,-130.784032250954 
344,-2102.80341569767,-3301.24264171512,0.238903486164137,-122.496048139477 
345,-2893.9917798913,-2924.71021286232,0.251136873826069,-134.697523569022 
346,-2389.80868406792,-2723.51007044798,0.221158713636438,-131.266102821345 
347,-2392.62819704611,-3084.65179214697,0.238277033244621,-127.799153454802 
348,-2174.50130208333,-2719.06485721983,0.21250851048318,-128.650162930058 
349,-2157.03185440544,-3087.08553456304,0.229866446742758,-124.943062504956 
350,-2310.45645089286,-2555.03185267857,0.210258105743359,-132.122312821512 
351,-2404.83342236467,-2779.22418091168,0.224325044003589,-130.869291117706 
352,-2346.52510209517,-2689.59350585938,0.217861063059932,-131.102941161144 
353,-2521.84766731586,-3043.26454054533,0.241240466432991,-129.647363236961 
354,-2121.04336599576,-2896.18045992232,0.21911087916937,-126.217512444111 
355,-2333.37381161972,-2710.19038292254,0.218285355941428,-130.72723553675 
356,-2280.75805389747,-2877.77982356039,0.224127019474974,-128.398262006085 
357,-2618.98645395658,-2822.53000262605,0.235018408066408,-132.857811924379 
358,-2176.75061103352,-3059.30198149441,0.229174067377303,-125.432562844017 
359,-2273.5083783078,-2452.93817461699,0.204138910168673,-132.825927900526 
360,-2251.99420572917,-2681.83637152778,0.213749202241556,-130.020884180719 
361,-2538.27594788781,-2841.28304622576,0.232548111581841,-131.776184990317 
362,-2535.17539278315,-2747.18512603591,0.228168593625804,-132.701643667548 
363,-2113.20551394628,-2956.77935606061,0.221827217659976,-125.553332160002 
364,-3235.81436727335,-3235.13416466346,0.279284134215575,-135.006022724246 
365,-1883.52140410959,-2808.19514126712,0.206388291281094,-123.850670915551 
366,-2281.99551741803,-2588.14199112022,0.210608519202286,-131.403007017125 
367,-2192.7803133515,-3097.68290190736,0.231650764679569,-125.293821789509 
368,-2181.08128821332,-2857.47063943614,0.219413048673557,-127.354163973459 
