Barrido en f -> f_inicial:1000, f_final:1000000, step: 1000
Parametros -> N:32, Modo:1,	Fuente:1
Formato -> f,x,y,r,phi
875000.000000,897263.843750,-16378254.616211,0.125147,-79.436413
875000.000000,891966.227539,-16388885.880859,0.125226,-79.456909
875000.000000,885070.720703,-16386304.142578,0.125204,-79.480460
875000.000000,894560.396484,-16374930.193359,0.125121,-79.445209
875000.000000,892887.406250,-16382472.544922,0.125178,-79.452480
875000.000000,900797.064453,-16375073.487305,0.125125,-79.423479
875000.000000,883140.817383,-16381725.913086,0.125168,-79.486328
875000.000000,898660.837891,-16404694.378906,0.125349,-79.436592
875000.000000,885040.261719,-16370324.714844,0.125082,-79.374354
875000.000000,902010.431641,-16398115.902344,0.125301,-79.320468
875000.000000,898452.748047,-16380068.424805,0.125162,-79.329413
875000.000000,889210.159180,-16392127.507812,0.125250,-79.363930
875000.000000,880506.101562,-16389272.458984,0.125224,-79.393731
875000.000000,897163.386719,-16382932.433594,0.125183,-79.334457
890625.000000,796156.146484,-16145430.244141,0.123333,-79.645914
890625.000000,771536.877930,-16144729.816406,0.123319,-79.732960
890625.000000,773225.839844,-16141682.804688,0.123296,-79.726463
890625.000000,776150.509766,-16147324.555664,0.123340,-79.717066
890625.000000,786740.762695,-16132275.500977,0.123230,-79.676977
890625.000000,780009.501953,-16143008.741211,0.123309,-79.702666
890625.000000,779928.780273,-16140148.908203,0.123287,-79.596355
890625.000000,781177.977539,-16140078.397461,0.123287,-79.591919
890625.000000,786933.648438,-16124701.666016,0.123172,-79.568876
890625.000000,799097.508789,-16136797.959961,0.123269,-79.527881
890625.000000,782565.627930,-16145437.020508,0.123328,-79.587924
890625.000000,799974.936523,-16130003.826172,0.123217,-79.523580
890625.000000,793985.689453,-16149271.329102,0.123362,-79.548160
890625.000000,793118.872070,-16130368.436523,0.123217,-79.547938
890625.000000,774098.338867,-16150385.538086,0.123363,-79.618743
890625.000000,790943.211914,-16147826.899414,0.123350,-79.558678
906250.000000,681265.876953,-15875357.672852,0.121235,-79.905625
906250.000000,692055.291016,-15890251.286133,0.121352,-79.869093
906250.000000,679508.693359,-15881408.403320,0.121280,-79.912888
906250.000000,665280.552734,-15888090.875000,0.121326,-79.855998
906250.000000,689978.540039,-15896658.363281,0.121400,-79.768429
906250.000000,661659.786133,-15889571.370117,0.121337,-79.869255
906250.000000,681813.369141,-15880201.115234,0.121272,-79.795263
906250.000000,664133.605469,-15882103.080078,0.121280,-79.859226
906250.000000,667736.986328,-15887579.150391,0.121323,-79.847077
906250.000000,688886.920898,-15852264.552734,0.121061,-79.765416
906250.000000,682898.491211,-15879451.484375,0.121266,-79.791239
906250.000000,678381.637695,-15888177.206055,0.121331,-79.808849
906250.000000,682524.485352,-15885451.757812,0.121312,-79.793514
906250.000000,684546.335938,-15882803.211914,0.121292,-79.785824
906250.000000,672548.266602,-15891272.091797,0.121353,-79.830319
906250.000000,672510.211914,-15889823.799805,0.121342,-79.830236
921875.000000,582515.312500,-15626508.789062,0.119307,-80.006595
921875.000000,580246.527344,-15641264.050781,0.119419,-80.016907
921875.000000,587785.767578,-15633640.399414,0.119363,-79.988279
921875.000000,574204.070312,-15638635.541992,0.119397,-80.038659
921875.000000,576583.841797,-15638372.133789,0.119396,-80.029916
921875.000000,581191.905273,-15614088.867188,0.119212,-80.009749
921875.000000,588441.671875,-15632696.559570,0.119356,-79.985749
921875.000000,576001.448242,-15620718.821289,0.119261,-80.029665
921875.000000,576469.383789,-15636903.717773,0.119385,-80.030137
921875.000000,579545.625000,-15630563.941406,0.119337,-80.018020
921875.000000,587813.409180,-15637826.684570,0.119395,-79.988754
921875.000000,577062.102539,-15634647.379883,0.119368,-80.027663
921875.000000,584116.896484,-15632585.912109,0.119354,-80.001563
921875.000000,590784.382812,-15633933.137695,0.119366,-79.861740
921875.000000,588970.047852,-15624961.925781,0.119297,-79.867143
937500.000000,475149.078125,-15382188.830078,0.117416,-80.256571
937500.000000,479637.435547,-15378851.922852,0.117392,-80.239481
937500.000000,500020.253906,-15412177.670898,0.117651,-80.167641
937500.000000,479039.794922,-15374916.966797,0.117362,-80.241249
937500.000000,485856.016602,-15396334.545898,0.117527,-80.218388
937500.000000,516488.445312,-15384933.301758,0.117447,-80.103087
937500.000000,493413.102539,-15391072.680664,0.117488,-80.189666
937500.000000,472370.056641,-15380619.763672,0.117404,-80.266733
937500.000000,486887.680664,-15379749.014648,0.117401,-80.212600
937500.000000,510656.574219,-15386139.373047,0.117455,-80.124931
937500.000000,502930.694336,-15391620.578125,0.117495,-80.154337
937500.000000,476029.658203,-15365926.412109,0.117293,-80.251419
937500.000000,498813.508789,-15399895.287109,0.117557,-80.051588
937500.000000,467260.979492,-15377858.678711,0.117381,-80.166380
937500.000000,505966.722656,-15404400.960938,0.117593,-80.025552
937500.000000,484751.715820,-15395876.095703,0.117523,-80.103384
953125.000000,399361.038086,-15116823.111328,0.115376,-80.393495
953125.000000,397174.848633,-15103119.984375,0.115271,-80.400410
953125.000000,422440.154297,-15113352.591797,0.115354,-80.305715
953125.000000,394142.803711,-15118854.934570,0.115390,-80.413460
953125.000000,415804.423828,-15108957.938477,0.115319,-80.330395
953125.000000,409450.719727,-15105266.343750,0.115290,-80.354092
953125.000000,386529.441406,-15100459.800781,0.115249,-80.440511
953125.000000,392918.774414,-15104978.328125,0.115284,-80.416729
953125.000000,393402.959961,-15130492.190430,0.115479,-80.417408
953125.000000,415012.799805,-15119356.153320,0.115399,-80.334476
953125.000000,403331.279297,-15117141.438477,0.115379,-80.255825
953125.000000,416200.164062,-15106283.787109,0.115299,-80.205952
953125.000000,392175.487305,-15112757.221680,0.115344,-80.297648
953125.000000,397306.986328,-15104195.543945,0.115279,-80.277353
953125.000000,403627.761719,-15115049.628906,0.115363,-80.254491
968750.000000,330140.635742,-14881441.471680,0.113568,-80.513262
968750.000000,334834.147461,-14877598.859375,0.113539,-80.494867
968750.000000,352178.471680,-14905041.680664,0.113752,-80.430601
968750.000000,338964.036133,-14875576.239258,0.113525,-80.478792
968750.000000,329101.653320,-14910163.127930,0.113787,-80.519700
968750.000000,332662.717773,-14908405.868164,0.113774,-80.505872
968750.000000,316846.466797,-14910116.527344,0.113784,-80.566769
968750.000000,335958.177734,-14905997.351562,0.113756,-80.493004
968750.000000,351113.532227,-14910942.457031,0.113796,-80.435226
968750.000000,330970.244141,-14907213.749023,0.113765,-80.385833
968750.000000,324755.694336,-14892353.976562,0.113650,-80.408463
968750.000000,314823.849609,-14888711.222656,0.113621,-80.446361
968750.000000,343280.797852,-14906842.238281,0.113764,-80.338508
968750.000000,314052.602539,-14888417.328125,0.113618,-80.449304
968750.000000,354543.609375,-14888017.803711,0.113622,-80.293518
968750.000000,312696.205078,-14898499.754883,0.113695,-80.455336
984375.000000,230814.560547,-14630282.082031,0.111637,-80.753866
984375.000000,238139.194336,-14621385.070312,0.111571,-80.724620
984375.000000,268782.417969,-14621487.814453,0.111575,-80.604580
984375.000000,258158.635742,-14650373.864258,0.111794,-80.648192
984375.000000,250826.710938,-14664276.023438,0.111899,-80.677789
984375.000000,267409.801758,-14638777.332031,0.111707,-80.611195
984375.000000,231423.513672,-14654251.637695,0.111820,-80.752963
984375.000000,256597.141602,-14646977.411133,0.111768,-80.654065
984375.000000,267218.972656,-14671511.096680,0.111957,-80.483885
984375.000000,272101.898438,-14658344.877930,0.111857,-80.463868
984375.000000,254027.555664,-14630916.958008,0.111645,-80.532634
984375.000000,260800.916016,-14633481.539062,0.111666,-80.506295
984375.000000,246214.049805,-14656380.436523,0.111838,-80.564899
984375.000000,234994.186523,-14679568.367188,0.112014,-80.610201
984375.000000,257764.254883,-14667442.602539,0.111924,-80.520518
984375.000000,243430.938477,-14639243.530273,0.111707,-80.574662
1000000.000000,253105.055664,-14420032.234375,0.110036,-80.521754
1000000.000000,272139.237305,-14450758.090820,0.110273,-80.448446
1000000.000000,99383.714844,-14393841.419922,0.109822,-81.131745
1000000.000000,101013.125977,-14421361.484375,0.110032,-81.126026
1000000.000000,117834.758789,-14458829.899414,0.110319,-81.060409
1000000.000000,135482.782227,-14416689.975586,0.109999,-80.988910
1000000.000000,257074.371094,-14474939.661133,0.110456,-80.509861
1000000.000000,185218.559570,-14386611.327148,0.109774,-80.789726
